13181257,337260000000,335229570905,334898013622,0.10
13181305,339766436719,335229570905,337386896615,0.64
13181327,341676705272,338719836389,339283786682,0.16
13181359,343470834100,338719836389,341065350403,0.69
13181449,344339294809,342174000000,341927728884,0.08
13181497,342394480414,342174000000,339996534916,0.64
13181524,340220000000,338592671939,337837283385,0.23
13181536,341980000000,338592671939,339584957298,0.29
13181569,343699254329,338592671939,341292170901,0.79
13181707,343963598532,342286663236,341554663780,0.22
13181750,341435627094,338589000000,339044396885,0.13
13181764,339596095812,338589000000,337217748684,0.41
13181844,341311091535,338589000000,338920733505,0.09
13181867,343293728645,338589000000,340889485299,0.67
13181891,345018414354,342071155285,342602092243,0.15
13181966,345756234500,342071155285,343334745097,0.36
13182153,347640396060,343926815924,345205711010,0.37
13182208,349931000000,347871984802,347480272800,0.12
13182267,352134000000,347871984802,349667844181,0.51
13182502,350777339737,348493562223,348320685232,0.05
13182629,348939176853,348493562223,346495395845,0.58
13182632,347184893907,344841922912,344753398947,0.03
13182654,345340995914,344841922912,342922414617,0.56
13182703,343402148193,341343572820,340997145535,0.11
13182777,343561645660,341343572820,341155525968,0.06
13182861,345604308570,341343572820,343183883174,0.53
13182981,347407940368,344230568297,344974883311,0.21
13183028,345977940265,344230568297,343554898155,0.20
13183256,344075113818,341372894215,341665398073,0.08
13183312,344074842993,341372894215,341665129145,0.08
13183341,342284472668,341372894215,339887297604,0.44
13183417,340502535442,341372894215,338117840101,0.96
13183441,337891000000,337525725313,335524594439,0.60
13183523,335682661185,333794000000,333331721633,0.14
13183544,333780996174,333794000000,331443374854,0.71
13183563,331778442164,328879700600,329454845648,0.17
13183591,330744665758,328879700600,328428309252,0.14
13183627,332619578670,328879700600,330290091289,0.42
13183849,330900878295,329368449751,328583427761,0.24
13183867,329757091726,329368449751,327447651653,0.59
13183880,328102192596,326010895145,325804342541,0.07
13183897,326872743133,326010895145,324583503476,0.44
13183968,324694952840,321961969917,322420965247,0.14
13184020,327023290757,326080405551,324732996746,0.42
13184036,329770967798,326080405551,327461430545,0.42
13184052,331520544911,329425422200,329198754567,0.07
13184083,333768000000,329425422200,331430469698,0.60
13184117,335799000000,333980984255,333447245674,0.16
13184158,335346627371,333980984255,332998041218,0.30
13184282,337249000000,333980984255,334887090660,0.27
13184427,337285735740,334183162665,334923569122,0.22
13184481,335292260191,334183162665,332944054796,0.38
13184601,333122890824,330828927847,330789878517,0.02
13184649,335060529961,330828927847,332713947479,0.56
13184668,337292956078,334904124439,334930738893,0.00
13184677,338866284530,334904124439,336493048605,0.47
13184756,340658696920,339305923530,338272907909,0.31
13184799,343322444127,339305923530,340917999673,0.47
13184950,342002904811,339305923530,339607701696,0.08
13185113,344103000000,340251000000,341693088956,0.42
13185202,342329621005,340251000000,339932129747,0.10
